ID,Barcode,Item_Name,MRP,Rate_A,Rate_B,WS_Price,Rate_C,Last_Used,Available_Stock,UOM,HSN,Tax_Percentage,Discount_Percentage,Low_Stock_Quantity,Expiry_Date,Description,Total_Sold,Brand_Name,Supplier_Name,Full_Bin_Qty,Managed_Bin
3508,3508,A112 Enamor Full Coverage Bra 40B Pale Skin,879,790,750,620,535,13-09-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3509,3509,A112 Enamor Full Coverage Bra 42C Chambray Melange,879,790,680,620.05,535,12-07-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3510,3510,A112 Enamor Full Coverage Bra 42C Black,879,710,680,620.05,650,12-07-2021,2,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3511,3511,A112 Enamor Full Coverage Bra 42C Peach Blush,879,790,680,620.05,680,12-07-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3512,3512,A112 Enamor Full Coverage Bra 42C Pale Skin,1049,940,940,739.965,940,07-07-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,1,TRUE
3513,3513,A112 Enamor Full Coverage Bra 34C Chambray Melange,849,760,760,598.88,760,12-09-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3514,3514,A112 Enamor Full Coverage Bra 34C Black,949,850,850,669.42,535,16-01-2023,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3515,3515,A112 Enamor Full Coverage Bra 34C Peach Blush,849,765,680,598.88,535,15-09-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3516,3516,A112 Enamor Full Coverage Bra 34C Pale Skin,949,850,850,669.42,850,29-10-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3517,3517,A112 Enamor Full Coverage Bra 36C Chambray Melange,849,750,750,598.88,750,17-02-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3518,3518,A112 Enamor Full Coverage Bra 36C Black,949,850,680,669.425,535,29-10-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3519,3519,A112 Enamor Full Coverage Bra 36C Peach Blush,949,850,850,669.425,850,08-08-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3520,3520,A112 Enamor Full Coverage Bra 36C Pale Skin,949,850,850,669.425,850,07-07-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,1,TRUE
3521,3521,A112 Enamor Full Coverage Bra 38C Chambray Melange,949,850,850,669.425,850,14-01-2023,0,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,1,TRUE
3522,3522,A112 Enamor Full Coverage Bra 38C Black,949,850,850,669.43,535,16-01-2023,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3523,3523,A112 Enamor Full Coverage Bra 38C Peach Blush,949,850,680,669.425,535,16-01-2023,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,0,FALSE
3524,3524,A112 Enamor Full Coverage Bra 38C Pale Skin,949,850,850,669.425,850,16-01-2023,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,1,TRUE
3525,3525,A112 Enamor Full Coverage Bra 40C Chambray Melange,879,790,680,620.05,650,12-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3526,3526,A112 Enamor Full Coverage Bra 40C Black,1049,940,940,739.97,535,07-12-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,0,FALSE
3527,3527,A112 Enamor Full Coverage Bra 40C Peach Blush,879,790,680,620.05,650,12-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3528,3528,A112 Enamor Full Coverage Bra 40C Pale Skin,1049,940,680,739.965,535,07-12-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,0,FALSE
3529,3529,A112 Enamor Full Coverage Bra 42D Chambray Melange,879,790,680,620.05,535,12-07-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3530,3530,A112 Enamor Full Coverage Bra 42D Black,879,790,680,620.05,650,17-11-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3531,3531,A112 Enamor Full Coverage Bra 42D Peach Blush,879,790,680,620.05,680,12-07-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3532,3532,A112 Enamor Full Coverage Bra 42D Pale Skin,879,790,680,620.05,680,12-07-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3533,3533,A112 Enamor Full Coverage Bra 34D Chambray Melange,949,850,850,669.43,535,07-12-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3534,3534,A112 Enamor Full Coverage Bra 34D Black,949,850,850,669.425,850,20-01-2023,0,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,3,,,1,TRUE
3535,3535,A112 Enamor Full Coverage Bra 34D Peach Blush,949,850,850,669.425,850,07-07-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,1,TRUE
3536,3536,A112 Enamor Full Coverage Bra 34D Pale Skin,949,850,850,669.425,850,29-10-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,1,TRUE
3537,3537,A112 Enamor Full Coverage Bra 36D Chambray Melange,799,710,680,563.61,535,27-12-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3538,3538,A112 Enamor Full Coverage Bra 36D Black,949,850,850,669.43,535,07-12-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3539,3539,A112 Enamor Full Coverage Bra 36D Peach Blush,949,850,850,699.43,760,07-12-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3540,3540,A112 Enamor Full Coverage Bra 36D Pale Skin,799,710,680,563.61,535,16-05-2021,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3541,3541,A112 Enamor Full Coverage Bra 38D Chambray Melange,949,850,850,669.43,760,16-01-2023,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3542,3542,A112 Enamor Full Coverage Bra 38D Black,949,850,855,669.425,680,08-08-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3543,3543,A112 Enamor Full Coverage Bra 38D Peach Blush,949,850,850,669.425,535,16-01-2023,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3544,3544,A112 Enamor Full Coverage Bra 38D Pale Skin,949,850,680,669.425,535,29-10-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3545,3545,A112 Enamor Full Coverage Bra 40D Chambray Melange,879,790,750,620.05,650,16-05-2021,2,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3546,3546,A112 Enamor Full Coverage Bra 40D Black,879,790,750,620.05,650,02-11-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3547,3547,A112 Enamor Full Coverage Bra 40D Peach Blush,879,790,750,620.05,650,16-05-2021,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3548,3548,A112 Enamor Full Coverage Bra 40D Pale Skin,879,790,750,620.05,650,16-02-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3549,3549,Mona Slip Unique Color 70,80,50,45,40,33,25-01-2023,14,Pcs.,,0,0,0,01-01-2100,Bakliwal,7,,,0,FALSE
3550,3550,Mona Slip Long Color 80,106,80,75,49,52,03-07-2022,13,Pcs.,,0,0,0,01-01-2100,Bakliwal,0,,,0,FALSE
3551,3551,Mona Slip Long Color 85,115,90,75,61,52,06-01-2023,9,Pcs.,,0,0,0,01-01-2100,Bakliwal,11,,,0,FALSE
3552,3552,AB75 Enamor Full Coverage Bra 34B Black,649,580,560,457.81,434,16-05-2021,0,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3553,3553,AB75 Enamor Full Coverage Bra 34B Navy Blue,649,580,560,457.81,434,16-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3554,3554,AB75 Enamor Full Coverage Bra 34B Pale Skin,699,630,560,493.07,434,14-11-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3555,3555,AB75 Enamor Full Coverage Bra 36B Black,649,580,560,457.81,434,16-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3556,3556,AB75 Enamor Full Coverage Bra 36B Navy Blue,649,580,560,457.81,434,16-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3557,3557,AB75 Enamor Full Coverage Bra 36B Pale Skin,649,580,560,457.81,434,16-05-2021,2,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3558,3558,AB75 Enamor Full Coverage Bra 38B Black,649,580,560,457.81,434,08-11-2022,0,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3559,3559,AB75 Enamor Full Coverage Bra 38B Navy Blue,649,580,560,457.81,434,16-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3560,3560,AB75 Enamor Full Coverage Bra 38B Pale Skin,649,580,560,457.81,434,08-11-2022,0,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3561,3561,AB75 Enamor Full Coverage Bra 40B Black,709,635,610,500.13,475,16-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3562,3562,AB75 Enamor Full Coverage Bra 40B Navy Blue,709,635,610,500.13,475,16-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3563,3563,AB75 Enamor Full Coverage Bra 40B Pale Skin,709,635,610,500.13,475,16-05-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3564,3564,SB06 Enamor Non-Padded Sports Bra 32 Black,399,350,355,281.45,280,16-01-2023,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,0,FALSE
3565,3565,SB06 Enamor Non-Padded Sports Bra 32 Grape Wine,399,355,355,281.45,280,20-01-2023,2,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,5,,,0,FALSE
3566,3566,SB06 Enamor Non-Padded Sports Bra 32 Skin,399,350,355,281.45,280,07-12-2022,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,4,,,0,FALSE
3567,3567,SB06 Enamor Non-Padded Sports Bra 34 Black,399,350,355,281.455,355,05-11-2022,4,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,2,TRUE
3568,3568,SB06 Enamor Non-Padded Sports Bra 34 Grape Wine,399,350,355,281.455,355,29-10-2022,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,3,,,0,FALSE
3569,3569,SB06 Enamor Non-Padded Sports Bra 34 Skin,399,350,355,281.455,355,29-10-2022,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3570,3570,SB06 Enamor Non-Padded Sports Bra 36 Black,399,350,350,281.455,350,07-12-2022,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,3,,,2,TRUE
3571,3571,SB06 Enamor Non-Padded Sports Bra 36 Grape Wine,399,350,350,281.455,350,07-12-2022,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,3,,,2,TRUE
3572,3572,SB06 Enamor Non-Padded Sports Bra 36 Skin,399,350,355,281.45,220,16-01-2023,4,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,5,,,0,FALSE
3573,3573,SB06 Enamor Non-Padded Sports Bra 38 Black,399,350,350,281.455,350,16-01-2023,3,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,5,,,2,TRUE
3574,3574,SB06 Enamor Non-Padded Sports Bra 38 Grape Wine,399,350,350,281.455,350,16-01-2023,4,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,7,,,2,TRUE
3575,3575,SB06 Enamor Non-Padded Sports Bra 38 Skin,399,350,350,281.455,350,16-01-2023,4,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,4,,,2,TRUE
3576,3576,SB06 Enamor Non-Padded Sports Bra 30 Black,399,350,280,281.45,220,22-01-2023,2,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,8,,,0,FALSE
3577,3577,SB06 Enamor Non-Padded Sports Bra 30 Grape Wine,399,350,280,281.45,220,16-01-2023,4,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,7,,,0,FALSE
3578,3578,SB06 Enamor Non-Padded Sports Bra 30 Skin,399,350,280,232.08,220,31-10-2022,0,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,3,,,0,FALSE
3579,3579,SB08 Enamor Padded Sports Bra 32 Black,849,760,650,598.885,650,16-01-2023,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,0,FALSE
3580,3580,SB08 Enamor Padded Sports Bra 34 Black,849,760,650,598.885,650,16-01-2023,2,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor - Stock updated 20211216,4,,,0,FALSE
3581,3581,SB08 Enamor Padded Sports Bra 36 Black,849,760,580,598.885,454,16-01-2023,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,5,,,0,FALSE
3582,3582,SB08 Enamor Padded Sports Bra 38 Black,749,670,650,528.34,650,17-09-2021,4,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3583,3583,Mona Slip Long Color 95,120,90,85,58,63,07-06-2022,10,Pcs.,,0,0,0,01-01-2100,Bakliwal,1,,,0,FALSE
3584,3584,Fit-4 Bra 38,130,110,92,65,92,19-12-2022,8,Pcs,6212,0,0,0,01-01-2100,Bakliwal,7,,,0,FALSE
3585,3585,Tummy Shaper Belt Mediwera M Blk,497,350,350,235,295,09-03-2022,6,Pcs,,0,0,0,01-01-2100,MS Enterprises,0,,,0,FALSE
3586,3586,Tummy Shaper Panty Mediwera M Blk,629,450,400,275,365,08-01-2023,4,Pcs,6108,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3587,3587,Short Slimmer Shaper Mediwera M Blk,797,550,500,340,460,23-04-2022,2,Pcs,,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3588,3588,High Waist Shaper Mediwera M Blk,1029,700,650,480,620,06-12-2022,1,Pcs,,0,0,0,01-01-2100,MS Enterprises,2,,,0,FALSE
3589,3589,Paris Beauty Vani 80,220,190,185,148,160,11-10-2021,0,Pcs,,0,0,0,01-01-2100,Paris Beauty-Vani,0,,,0,FALSE
3590,3590,Paris Beauty Vani 85,220,190,185,148,160,02-08-2022,0,Pcs,,0,0,0,01-01-2100,Paris Beauty-Vani,1,,,0,FALSE
3591,3591,Paris Beauty Vani 90,220,190,185,148,160,16-11-2020,0,Pcs,,0,0,0,01-01-2100,Paris Beauty-Vani,0,,,0,FALSE
3592,3592,Paris Beauty Vani 95,228,195,185,153,160,07-07-2021,2,Pcs,,0,0,0,01-01-2100,Paris Beauty-Vani,0,,,0,FALSE
3593,3593,SB08 Enamor Padded Sports Bra 36 Grape Wine,849,760,760,598.885,760,16-01-2023,1,Pcs,6212,0,0,0,01-01-2100,New Way Hosiery,0,,,0,FALSE
3594,3594,Rich Girl Slip Two In One 30,105,75,75,45.84,55,12-05-2021,24,Pcs,,0,0,0,01-01-2100,Bharat,0,,,0,FALSE
3595,3595,Rich Girl Slip Two In One 32,105,75,75,45.84,55,12-05-2021,8,Pcs,,0,0,0,01-01-2100,Bharat,0,,,0,FALSE
3596,3596,Rich Girl Twin Slip 32,105,75,75,45.84,55,12-05-2021,12,Pcs,,0,0,0,01-01-2100,Bharat,0,,,0,FALSE
3597,3597,Rich Girl Twin Slip 34,105,75,75,45.84,55,12-05-2021,24,Pcs,,0,0,0,01-01-2100,Bharat,0,,,0,FALSE
3598,3598,Rich Girl Twin Slip 36,105,75,75,45.84,55,12-05-2021,16,Pcs,,0,0,0,01-01-2100,Bharat,0,,,0,FALSE
3599,3599,Simplex Full Long Slip 30,140,110,110,59,87.1,12-05-2021,20,Pcs,,0,0,2,01-01-2100,Bharat,0,,,0,FALSE
3600,3600,Simplex Full Long Slip 34,140,110,110,73,87.1,08-09-2022,32,Pcs,,0,0,2,01-01-2100,Bharat,0,,,0,FALSE
3601,3601,1802 Zever Broad Belt 105,136,115,100,69,93,20-12-2022,11,Pcs,,0,0,0,01-01-2100,Bharat,5,,,0,FALSE
3602,3602,Sample with No SKU,200,150,100,100,100,16-01-2023,92,Pcs,,0,0,0,01-01-2100,Samples,13,,,0,FALSE
3603,3603,200 D White Body Care Panty S,100,90,0,68,0,06-01-2023,8,Pcs,6108,0,0,0,01-01-2100,Anil Enternational-Body Care,5,,,0,FALSE
3604,3604,300 D Colour  Body Care Panty S,90,80,0,61,0,24-01-2022,8,Pcs,6108,0,0,0,01-01-2100,Anil Enternational-Body Care,0,,,0,FALSE
3605,3605,Spare 35D S size deleted,200,185,200,135.5,150,26-11-2020,0,Pcs,6108,0,0,0,01-01-2100,Anil International Bodycare,0,,,0,FALSE
3606,3606,35D Maternity Panty M,210,190,200,142,150,08-12-2021,8,Pcs,6108,0,0,0,01-01-2100,Anil International Bodycare,0,,,0,FALSE
3607,3607,35D Maternity Panty L,225,200,200,153,200,15-11-2022,4,Pcs,6108,0,0,0,01-01-2100,Anil International Bodycare,6,,,0,FALSE
3608,3608,35D Maternity Panty XL,225,200,200,153,200,23-12-2022,7,Pcs,6108,0,0,0,01-01-2100,Anil International Bodycare,13,,,0,FALSE
3609,3609,35D Maternity Panty XXL,227,200,200,154,150,02-11-2022,8,Pcs,6108,0,0,0,01-01-2100,Anil International Bodycare,10,,,0,FALSE
3610,3610,35D Maternity Panty 3XL,235,210,200,159,180,21-11-2022,6,Pcs,6108,0,0,0,01-01-2100,Anil International Bodycare,4,,,0,FALSE
3611,3611,Pink Kingri Slip 32 Color,60,40,38,28.67,32,12-05-2021,1,Pcs,,0,0,0,01-01-2100,Bharat Hosiery,0,,,0,FALSE
3612,3612,Pink Kingri Slip 34 Color,60,40,38,28.67,32,26-11-2020,0,Pcs,,0,0,0,01-01-2100,Bharat Hosiery,0,,,0,FALSE
3613,3613,Pink Kingri Slip 36 Color,60,40,38,28.67,32,26-11-2020,0,Pcs,,0,0,0,01-01-2100,Bharat Hosiery,0,,,0,FALSE
3614,3614,Pink Kingri Slip 38 Color,75,45,40,33.17,38,26-11-2020,0,Pcs,,0,0,0,01-01-2100,Bharat Hosiery,0,,,0,FALSE
3615,3615,Pink Kingri Slip 40 Color,75,45,40,33.17,38,12-05-2021,4,Pcs,,0,0,0,01-01-2100,Bharat Hosiery,0,,,0,FALSE
3616,3616,Seamless Printed Panty 669,449,280,250,85,180,13-10-2021,3,Pcs,6108,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3617,3617,Seamless Panty 5033,499,200,0,95,0,23-01-2023,7,Pcs,6108,0,0,0,01-01-2100,Sunder,12,,,0,FALSE
3618,3618,Seamless Panty 665,399,200,200,75,200,26-09-2022,29,Pcs,6108,0,0,0,01-01-2100,Sunder,9,,,0,FALSE
3619,3619,Seamless Panty import Plain 2289 2244,250,120,100,50,80,28-08-2022,14,Pcs,6108,0,0,3,01-01-2100,Sunder,10,,,0,FALSE
3620,3620,Panty JYE 703,250,140,100,50,80,17-01-2023,4,Pcs,6108,0,0,3,01-01-2100,Sunder,8,,,0,FALSE
3621,3621,Imported Panty J023,200,80,100,35,80,13-07-2022,21,Pcs,6108,0,0,3,01-01-2100,Sunder,8,,,0,FALSE
3622,3622,Panty CK Model 2009 White,199,130,120,55,80,25-07-2022,5,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3623,3623,Push Up Bra 2388 - 36 Black,680,400,400,150,250,23-01-2021,3,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3624,3624,Push Up Bra 2388 - 38 Black,680,400,400,150,250,23-01-2021,3,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3625,3625,Push Up Bra 2388 - 40 Black,680,400,400,150,250,23-01-2021,3,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3626,3626,Push Up Bra 2388 - 42 Black,680,400,400,150,250,23-01-2021,3,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3627,3627,Push Up Bra 2388 - 36 Skin,680,400,400,150,250,24-02-2021,2,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3628,3628,Push Up Bra 2388 - 38 Skin,680,400,400,150,250,27-11-2020,0,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3629,3629,Push Up Bra 2388 - 40 Skin,680,400,400,150,250,23-01-2021,3,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3630,3630,Push Up Bra 2388 - 42 Skin,680,400,400,150,250,23-01-2021,3,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3631,3631,Push Up Bra Q9 - 38 Red,680,400,400,150,250,12-05-2021,5,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3632,3632,Push Up Bra Q9 - 40 Red,680,400,400,150,250,23-01-2021,4,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3633,3633,Push Up Bra Q9 - 42 Red,680,400,400,150,250,23-01-2021,3,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3634,3634,Push Up Bra 8067 - 38 Black,680,450,400,190,250,23-01-2021,4,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3635,3635,Push Up Bra 8067 - 40 Black,680,450,400,190,250,23-01-2021,3,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3636,3636,Push Up Bra 8803 Wired - 34 Black,960,600,500,205,400,06-07-2021,2,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3637,3637,Push Up Bra 8803 Wired - 34 Misty Rose Brown,960,600,500,205,400,15-08-2021,2,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3638,3638,Push Up Bra 8803 Wired - 36 Misty Rose Brown,960,600,500,205,400,28-10-2022,5,Pcs,6212,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3639,3639,Dove Spring Slim Pad Bra 30,415,280,200,100,160,22-06-2022,2,Pcs,6212,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
3640,3640,Dove Spring Slim Pad Bra 32,415,280,200,100,160,12-06-2022,1,Pcs,6212,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3641,3641,Dove Spring Slim Pad Bra 34,415,280,200,100,160,23-10-2022,3,Pcs,6212,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
3642,3642,Dove Spring Slim Pad Bra 36,415,280,200,100,160,19-04-2022,8,Pcs,6212,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
3643,3643,Dove Spring Slim Pad Bra 38,415,280,200,100,160,04-01-2022,7,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3644,3644,Dove Spring Slim Pad Bra 40,415,280,200,100,160,12-04-2022,5,Pcs,6212,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3645,3645,2 Pc Nighty Satin,599,400,380,200,280,04-08-2022,1,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3646,3646,Short Gown 1054- M,600,450,450,305,400,06-02-2021,0,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3647,3647,Short Gown Kaftan L,600,450,450,310.8,400,16-12-2022,3,Pcs,,0,0,0,01-01-2100,Sunder,4,,,0,FALSE
3648,3648,Short Gown Elle Belle XL,899,600,600,395.85,600,08-09-2022,1,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3649,3649,Elle Belle Fancy Short Gown,780,550,500,300,380,12-05-2021,0,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3650,3650,Elle Belle Fancy Nighty,1250,900,900,525,800,07-01-2023,4,Pcs,,0,0,0,01-01-2100,Sunder,4,,,0,FALSE
3651,3651,Goldy Beauty Plus Bra 32,126,100,0,60,0,29-08-2021,0,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3652,3652,Goldy Beauty Plus Bra 34,126,100,0,60,0,20-01-2023,1,Pcs,6212,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
3653,3653,Goldy Beauty Plus Bra 36,126,100,0,60,0,13-01-2023,0,Pcs,6212,0,0,0,01-01-2100,Sunder,4,,,0,FALSE
3654,3654,Body Grip Fancy Bra 32,290,230,0,127.6,0,12-09-2022,6,Pcs,6212,0,0,0,01-01-2100,Sunder,0,Beauty Plus,Sunder Hosiery,0,FALSE
3655,3655,Body Grip Fancy Bra 34,231,180,0,95,0,04-12-2022,0,Pcs,6212,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3656,3656,Body Grip Fancy Bra 36,231,180,0,95,0,16-04-2022,4,Pcs,6212,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
3657,3657,Body Grip Fancy Bra 38,290,230,0,127.6,0,12-09-2022,6,Pcs,6212,0,0,0,01-01-2100,Sunder,0,Beauty Plus,Sunder Hosiery,0,FALSE
3658,3658,Body Grip Fancy Bra 40,231,180,0,95,0,23-01-2021,6,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3659,3659,Body Grip Fancy Bra 42,231,200,0,95,0,27-11-2020,0,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3660,3660,Body Grip Fancy Bra 44,246,200,0,95,0,23-01-2021,6,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3661,3661,Mould C Cup Bra 32,250,200,0,105,0,17-02-2022,0,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3662,3662,Mould C Cup Bra 34,250,200,0,105,0,24-09-2021,0,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3663,3663,Mould C Cup Bra 36,250,200,0,105,0,15-03-2022,0,Pcs,6212,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
3664,3664,Mould C Cup Bra 38,250,200,0,105,0,28-02-2022,0,Pcs,6212,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3665,3665,Mould C Cup Bra 40,250,200,0,105,0,30-08-2022,0,Pcs,6212,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
3666,3666,Mould C Cup Bra 42,260,210,0,115,0,23-01-2021,6,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
